"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",27.1,,,"Employment definition: Including subsistence workers | Age coverage - maximum age: 24 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",29,,,"Employment definition: Including subsistence workers | Age coverage - maximum age: 24 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",30.25,,,"Employment definition: Including subsistence workers | Age coverage - maximum age: 24 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",27.68,,,"Employment definition: Including subsistence workers | Age coverage - maximum age: 24 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",32.83,,,"Employment definition: Including subsistence workers | Age coverage - maximum age: 24 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",31.4,,,"Age coverage - maximum age: 24 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",29.9,,,"Age coverage - maximum age: 24 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",33,,,"Age coverage - maximum age: 24 years old"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2009",35.002,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2009",35.131,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cabo Verde","LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2009",34.873,,,"Repository: ILO-STATISTICS - Micro data processing"
"Djibouti","HS - Djiboutian Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",22.818,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Djibouti","HS - Djiboutian Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",17.582,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Djibouti","HS - Djiboutian Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",27.979,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",20.95,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",10.94,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",31.69,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",21.2,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",10.8,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",32.1,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2014",22.8,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2014",11.4,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2014",34.7,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2013",21.5,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2013",8.8,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2013",34.6,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2012",22.7,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2012",10.8,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2012",34.8,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2011",26,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2011",15,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2011",37.4,,,
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2010",24.53,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2010",10.76,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2010",39.06,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2009",25.45,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2009",11.23,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Algeria","LFS - Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2009",39.93,,,"Data reference period: September | Age coverage - maximum age: 24 years old"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",26.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",15.833,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",40.117,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",28.743,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",16.749,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",42.158,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",30.156,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2020",17.178,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2020",43.93,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",27.959,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",16.438,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",40.345,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",27.095,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","LFS - Labour Force Sample Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",18.599,,,"Repository: ILO-STATISTICS - Micro data processing"
