ref_area.label;source.label;indicator.label;sex.label;classif1.label;classif2.label;time;obs_value;obs_status.label;note_classif.label;note_indicator.label;note_source.label;
Burkina Faso;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2019;148.141;;;Currency: BFA - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Burkina Faso;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2019;97745.689;Unreliable;;Currency: BFA - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Burkina Faso;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2019;514.221;Unreliable;;Currency: BFA - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Burkina Faso;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2019;166.827;Unreliable;;Currency: BFA - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Burkina Faso;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2019;86666.328;;;Currency: BFA - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Burkina Faso;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2019;455.935;;;Currency: BFA - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Burkina Faso;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2019;147.917;;;Currency: BFA - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2023;6490.037;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2023;1220.048;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2023;477.336;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2023;7740.365;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2023;1455.095;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2023;569.296;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2023;6479.394;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2023;1218.047;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2023;476.553;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2023;6902.199;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2023;1297.53;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2023;507.65;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2023;4687.752;Unreliable;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2023;881.24;Unreliable;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2023;344.779;Unreliable;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2023;6919.593;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2023;1300.799;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2023;508.929;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2023;6088.377;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2023;1144.541;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2023;447.794;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2023;10296.382;Unreliable;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2023;1935.595;Unreliable;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2023;757.288;Unreliable;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2023;6049.86;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2023;1137.3;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2023;444.961;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2022;6088.48;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
Botswana;HS - Multi-Topic Household Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;1155.018;;;Currency: BWA - Pula (BWP);Repository: ILO-STATISTICS - Micro data processing;
