"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value"
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2003",22.119
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2003",24.941
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2003",21.395
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2002",19.547
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2002",24.22
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2002",18.401
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2002",18.55
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15-24","2002",25.074
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 25+","2002",17.017
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2002",20.569
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2002",23.402
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2002",19.844
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2001",20.552
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2001",25.334
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2001",19.394
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2001",19.474
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15-24","2001",26.236
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 25+","2001",17.908
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2001",21.659
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2001",24.472
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2001",20.946
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2000",19.575
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2000",24.292
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2000",18.44
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2000",18.531
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15-24","2000",25.149
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 25+","2000",17.01
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2000",20.647
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2000",23.474
"Angola","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2000",19.935
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2023",69.668
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2022",69.834
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2021",69.497
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2020",69.648
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2019",68.609
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2019",70.995
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2019",67.88
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2019",66.981
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15-24","2019",73.718
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 25+","2019",64.998
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2019",70.167
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2019",68.527
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2019",70.685
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2018",67.873
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2018",70.372
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2018",67.134
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2018",66.188
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15-24","2018",73.15
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 25+","2018",64.223
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2018",69.474
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2018",67.908
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2018",69.957
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2017",67.21
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2017",69.766
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2017",66.465
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2017",65.488
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15-24","2017",72.617
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 25+","2017",63.525
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2017",68.833
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2017",67.298
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2017",69.305
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2016",66.355
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2016",68.993
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2016",65.591
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2016",64.601
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15-24","2016",71.919
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 25+","2016",62.625
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2016",67.995
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2016",66.527
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2016",68.448
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2015",65.393
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2015",68.117
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2015",64.602
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2015",63.605
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15-24","2015",71.126
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 25+","2015",61.601
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15+","2015",67.049
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 15-24","2015",65.656
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Female","Age (Youth, adults): 25+","2015",67.485
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15+","2014",61.909
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 15-24","2014",65.104
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Total","Age (Youth, adults): 25+","2014",60.973
"Burundi","ILO - Modelled Estimates","SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$2.15 PPP) (%)","Sex: Male","Age (Youth, adults): 15+","2014",59.992
